Time,PM 1.0 Std,PM 2.5 Std,PM 10 Std.,PM 1.0 Env,PM 2.5 Env,PM 10 Env,> 0.3 um,> 0.5 um,> 1 um,> 2.5 um,> 5 um,> 10 um,Temp (C),Humidity (%)
2024-04-21 11:30:48.044524,0,0,0,0,0,0,72,24,0,0,0,0,22.026577148437504,33.302825927734375
2024-04-21 11:30:50.186853,0,0,0,0,0,0,66,22,0,0,0,0,22.037302246093752,33.279937744140625
2024-04-21 11:30:52.326213,0,0,0,0,0,0,78,24,0,0,0,0,22.026577148437504,33.287567138671875
2024-04-21 11:30:54.466133,0,0,0,0,0,0,84,26,0,0,0,0,22.01585205078124,33.287567138671875
2024-04-21 11:30:56.606012,0,0,0,0,0,0,96,28,0,0,0,0,22.01585205078124,33.287567138671875
2024-04-21 11:30:58.745895,0,0,0,0,0,0,102,30,0,0,0,0,22.01585205078124,33.279937744140625
2024-04-21 11:31:00.885772,0,0,0,0,0,0,108,32,0,0,0,0,22.037302246093752,33.745330810546875
2024-04-21 11:31:03.025948,0,0,0,0,0,0,96,28,0,0,0,0,22.04802734375,34.218353271484375
2024-04-21 11:31:05.165843,0,0,0,0,0,0,96,28,0,0,0,0,22.05875244140625,34.973663330078125
2024-04-21 11:31:07.305703,0,0,0,0,0,0,114,34,0,0,0,0,22.069477539062497,35.675567626953125
2024-04-21 11:31:09.445601,0,0,0,0,0,0,129,38,0,0,0,0,22.133828125,39.612335205078125
2024-04-21 11:31:11.585543,0,0,0,0,0,0,123,36,0,0,0,0,22.155278320312497,37.682098388671875
2024-04-21 11:31:13.726390,0,0,0,0,0,0,135,40,0,0,0,0,22.166003417968746,35.515350341796875
2024-04-21 11:31:15.868156,0,0,0,0,0,0,135,40,0,0,0,0,22.176728515624994,34.332794189453125
2024-04-21 11:31:18.008154,0,0,0,0,0,0,153,46,4,0,0,0,22.187453613281242,33.760589599609375
2024-04-21 11:31:20.148096,0,0,0,0,0,0,180,55,8,0,0,0,22.208903808593753,33.394378662109375
2024-04-21 11:31:22.288245,0,0,0,0,0,0,174,53,8,0,0,0,22.23035400390625,33.180755615234375
2024-04-21 11:31:24.428275,0,0,0,0,0,0,162,49,10,0,0,0,22.273254394531243,35.820526123046875
2024-04-21 11:31:26.568217,0,0,0,0,0,0,153,49,12,0,0,0,22.294704589843754,35.561126708984375
2024-04-21 11:31:28.708114,0,0,0,0,0,0,165,53,12,0,0,0,22.305429687500002,35.172027587890625
2024-04-21 11:31:30.848119,0,0,0,0,0,0,174,58,12,0,0,0,22.3268798828125,34.340423583984375
2024-04-21 11:31:32.988411,0,0,0,0,0,0,174,58,12,0,0,0,22.31615478515625,33.508819580078125
2024-04-21 11:31:35.128357,0,1,1,0,1,1,156,52,8,0,0,0,22.3268798828125,33.134979248046875
2024-04-21 11:31:37.268377,0,0,0,0,0,0,123,41,4,0,0,0,22.337604980468747,32.898468017578125
2024-04-21 11:31:39.408427,0,0,0,0,0,0,117,39,4,0,0,0,22.359055175781243,32.799285888671875
2024-04-21 11:31:41.548473,0,0,0,0,0,0,117,37,2,0,0,0,22.359055175781243,32.730621337890625
2024-04-21 11:31:43.688829,0,0,0,0,0,0,93,29,0,0,0,0,22.380505371093754,32.700103759765625
2024-04-21 11:31:45.828844,0,0,0,0,0,0,75,23,0,0,0,0,22.391230468750003,32.669586181640625
2024-04-21 11:31:47.968776,0,0,0,0,0,0,48,14,0,0,0,0,22.40195556640625,32.631439208984375
2024-04-21 11:31:50.108693,0,0,0,0,0,0,36,10,0,0,0,0,22.4126806640625,32.616180419921875
2024-04-21 11:31:52.248678,0,0,0,0,0,0,42,10,0,0,0,0,22.423405761718747,32.593292236328125
2024-04-21 11:31:54.388676,0,0,0,0,0,0,87,23,0,0,0,0,22.444855957031244,32.852691650390625
2024-04-21 11:31:56.528621,0,0,0,0,0,0,99,25,0,0,0,0,22.455581054687492,32.707733154296875
2024-04-21 11:31:58.668569,0,0,0,0,0,0,93,25,0,0,0,0,22.455581054687492,32.555145263671875
2024-04-21 11:32:00.808533,0,0,0,0,0,0,117,33,0,0,0,0,22.466306152343755,32.494110107421875
2024-04-21 11:32:02.948855,0,0,0,0,0,0,135,39,0,0,0,0,22.477031250000003,32.486480712890625
2024-04-21 11:32:05.088950,0,0,0,0,0,0,129,37,0,0,0,0,22.477031250000003,32.455963134765625
2024-04-21 11:32:07.228881,0,0,0,0,0,0,141,35,0,0,0,0,22.48775634765625,32.417816162109375
2024-04-21 11:32:09.369063,0,0,0,0,0,0,129,33,0,0,0,0,22.477031250000003,32.417816162109375
2024-04-21 11:32:11.509058,0,0,0,0,0,0,102,28,2,0,0,0,22.4984814453125,32.402557373046875
2024-04-21 11:32:13.649650,0,0,0,0,0,0,96,26,2,0,0,0,22.4984814453125,32.433074951171875
2024-04-21 11:32:15.791125,0,0,0,0,0,0,135,37,4,0,0,0,22.519931640624996,32.417816162109375
2024-04-21 11:32:17.932857,0,0,0,0,0,0,135,37,4,0,0,0,22.530656738281245,32.387298583984375
2024-04-21 11:32:20.074280,0,0,0,0,0,0,135,37,4,0,0,0,22.519931640624996,32.356781005859375
2024-04-21 11:32:22.215826,0,0,0,0,0,0,135,37,4,0,0,0,22.541381835937493,32.372039794921875
2024-04-21 11:32:24.357613,0,0,0,0,0,0,129,41,4,0,0,0,22.55210693359374,32.326263427734375
2024-04-21 11:32:26.499023,0,0,0,0,0,0,141,45,4,0,0,0,22.541381835937493,32.280487060546875
2024-04-21 11:32:28.640523,0,0,0,0,0,0,135,43,2,0,0,0,22.573557128906252,32.265228271484375
2024-04-21 11:32:30.782147,0,0,0,0,0,0,135,43,2,0,0,0,22.562832031250004,32.242340087890625
2024-04-21 11:32:32.923504,0,0,0,0,0,0,114,38,0,0,0,0,22.573557128906252,32.227081298828125
2024-04-21 11:32:35.065140,0,0,0,0,0,0,90,30,0,0,0,0,22.573557128906252,32.242340087890625
2024-04-21 11:32:37.206682,0,0,0,0,0,0,84,28,0,0,0,0,22.573557128906252,32.227081298828125
2024-04-21 11:32:39.347830,0,0,0,0,0,0,108,34,4,0,0,0,22.59500732421875,33.440155029296875
2024-04-21 11:32:41.488061,0,0,0,0,0,0,96,30,4,0,0,0,22.616457519531245,34.264129638671875
2024-04-21 11:32:43.627948,0,0,0,0,0,0,90,28,4,0,0,0,22.59500732421875,33.073944091796875
2024-04-21 11:32:45.767905,0,0,0,0,0,0,72,20,4,0,0,0,22.616457519531245,32.555145263671875
2024-04-21 11:32:47.907952,0,0,0,0,0,0,90,24,4,0,0,0,22.616457519531245,32.440704345703125
2024-04-21 11:32:50.047878,0,0,0,0,0,0,78,20,4,0,0,0,22.627182617187493,32.417816162109375
2024-04-21 11:32:52.187827,0,0,0,0,0,0,90,24,4,0,0,0,22.627182617187493,32.303375244140625
2024-04-21 11:32:54.327808,0,0,0,0,0,0,96,26,6,0,0,0,22.627182617187493,32.257598876953125
2024-04-21 11:32:56.467710,0,0,0,0,0,0,84,24,2,0,0,0,22.63790771484374,32.188934326171875
2024-04-21 11:32:58.607615,0,0,0,0,0,0,117,35,2,0,0,0,22.627182617187493,32.127899169921875
2024-04-21 11:33:00.747595,0,0,0,0,0,0,129,39,2,0,0,0,22.627182617187493,32.097381591796875
2024-04-21 11:33:02.887580,0,0,0,0,0,0,135,43,2,0,0,0,22.616457519531245,32.082122802734375
2024-04-21 11:33:05.027614,0,0,0,0,0,0,141,45,2,0,0,0,22.627182617187493,32.082122802734375
2024-04-21 11:33:07.167608,0,0,0,0,0,0,141,45,2,0,0,0,22.63790771484374,32.089752197265625
2024-04-21 11:33:09.307653,0,0,0,0,0,0,147,47,2,0,0,0,22.627182617187493,32.066864013671875
2024-04-21 11:33:11.447712,0,0,0,0,0,0,129,41,0,0,0,0,22.63790771484374,32.089752197265625
2024-04-21 11:33:13.587622,0,0,0,0,0,0,129,39,0,0,0,0,22.63790771484374,32.082122802734375
2024-04-21 11:33:15.727628,0,0,0,0,0,0,114,34,0,0,0,0,22.648632812500004,32.089752197265625
2024-04-21 11:33:17.867635,0,0,0,0,0,0,96,28,0,0,0,0,22.648632812500004,32.074493408203125
2024-04-21 11:33:20.007697,0,0,0,0,0,0,96,28,0,0,0,0,22.648632812500004,32.074493408203125
2024-04-21 11:33:22.147843,0,0,0,0,0,0,84,26,0,0,0,0,22.648632812500004,32.089752197265625
2024-04-21 11:33:24.288035,0,0,0,0,0,0,90,28,0,0,0,0,22.648632812500004,32.021087646484375
2024-04-21 11:33:26.428361,0,0,1,0,0,1,78,24,2,2,2,2,22.63790771484374,31.914276123046875
2024-04-21 11:33:28.568693,0,0,1,0,0,1,78,24,2,2,2,2,22.659357910156253,31.906646728515625
2024-04-21 11:33:30.708707,0,0,1,0,0,1,66,22,2,2,2,2,22.6700830078125,31.921905517578125
2024-04-21 11:33:32.848666,0,0,1,0,0,1,54,18,2,2,2,2,22.68080810546875,32.257598876953125
2024-04-21 11:33:34.988787,0,0,1,0,0,1,66,20,2,2,2,2,22.68080810546875,32.288116455078125
2024-04-21 11:33:37.128791,0,0,1,0,0,1,60,18,2,2,2,2,22.68080810546875,32.188934326171875
2024-04-21 11:33:39.268761,0,0,1,0,0,1,60,18,2,2,2,2,22.712983398437494,35.149139404296875
2024-04-21 11:33:41.408754,0,0,1,0,0,1,54,16,2,2,2,2,22.745158691406253,35.843414306640625
2024-04-21 11:33:43.548852,0,0,0,0,0,0,42,12,0,0,0,0,22.734433593750005,35.439056396484375
2024-04-21 11:33:45.688891,0,0,0,0,0,0,42,12,0,0,0,0,22.723708496093742,33.493560791015625
2024-04-21 11:33:47.828905,0,0,0,0,0,0,54,16,0,0,0,0,22.723708496093742,32.684844970703125
2024-04-21 11:33:49.968873,0,0,0,0,0,0,72,20,0,0,0,0,22.712983398437494,32.341522216796875
2024-04-21 11:33:52.108859,0,0,0,0,0,0,72,20,0,0,0,0,22.712983398437494,32.150787353515625
2024-04-21 11:33:54.249021,0,0,0,0,0,0,72,20,0,0,0,0,22.745158691406253,32.005828857421875
2024-04-21 11:33:56.389258,0,0,0,0,0,0,78,22,0,0,0,0,22.723708496093742,31.899017333984375
2024-04-21 11:33:58.529231,0,0,0,0,0,0,111,30,0,0,0,0,22.723708496093742,31.860870361328125
2024-04-21 11:34:00.669351,0,0,0,0,0,0,129,36,0,0,0,0,22.734433593750005,31.822723388671875
2024-04-21 11:34:02.809358,0,0,0,0,0,0,129,36,0,0,0,0,22.723708496093742,31.784576416015625
2024-04-21 11:34:04.949491,0,0,0,0,0,0,117,32,0,0,0,0,22.734433593750005,31.830352783203125
2024-04-21 11:34:07.089512,0,0,0,0,0,0,105,30,2,0,0,0,22.734433593750005,31.868499755859375
2024-04-21 11:34:09.229558,0,0,0,0,0,0,105,32,2,0,0,0,22.712983398437494,31.876129150390625
2024-04-21 11:34:11.369573,0,0,0,0,0,0,99,30,2,0,0,0,22.723708496093742,31.876129150390625
2024-04-21 11:34:13.509868,0,0,0,0,0,0,81,24,2,0,0,0,22.723708496093742,31.914276123046875
2024-04-21 11:34:15.650154,0,0,0,0,0,0,54,18,4,0,0,0,22.723708496093742,31.914276123046875
2024-04-21 11:34:17.790274,0,0,0,0,0,0,60,18,4,0,0,0,22.723708496093742,31.929534912109375
2024-04-21 11:34:19.930227,0,0,0,0,0,0,99,29,6,0,0,0,22.723708496093742,31.899017333984375
2024-04-21 11:34:22.070191,0,0,0,0,0,0,111,33,6,0,0,0,22.723708496093742,31.899017333984375
2024-04-21 11:34:24.210121,0,0,0,0,0,0,93,27,4,0,0,0,22.712983398437494,31.860870361328125
2024-04-21 11:34:26.350066,0,0,0,0,0,0,87,25,4,0,0,0,22.712983398437494,31.830352783203125
2024-04-21 11:34:28.490178,0,0,1,0,0,1,120,33,6,2,2,0,22.712983398437494,31.830352783203125
2024-04-21 11:34:30.631244,0,0,1,0,0,1,120,33,4,2,2,0,22.712983398437494,31.860870361328125
2024-04-21 11:34:32.771200,0,0,1,0,0,1,120,33,4,2,2,0,22.702258300781246,31.868499755859375
2024-04-21 11:34:34.912149,0,0,1,0,0,1,96,27,4,2,2,0,22.691533203124997,31.891387939453125
2024-04-21 11:34:37.052078,0,0,1,0,0,1,69,20,2,2,2,0,22.723708496093742,31.921905517578125
2024-04-21 11:34:39.192090,0,0,0,0,0,0,57,16,2,2,2,0,22.723708496093742,31.929534912109375
2024-04-21 11:34:41.332118,0,0,1,0,0,1,57,16,2,2,2,0,22.723708496093742,31.868499755859375
2024-04-21 11:34:43.472118,0,0,1,0,0,1,96,24,2,2,2,0,22.734433593750005,31.799835205078125
2024-04-21 11:34:45.612084,0,0,0,0,0,0,63,16,0,0,0,0,22.745158691406253,31.715911865234375
2024-04-21 11:34:47.752060,0,0,0,0,0,0,69,16,0,0,0,0,22.723708496093742,31.754058837890625
2024-04-21 11:34:49.891935,0,0,0,0,0,0,156,45,2,0,0,0,22.712983398437494,31.776947021484375
2024-04-21 11:34:52.032088,0,0,0,0,0,0,162,47,2,0,0,0,22.702258300781246,31.776947021484375
