Time,PM 1.0 Std,PM 2.5 Std,PM 10 Std.,PM 1.0 Env,PM 2.5 Env,PM 10 Env,> 0.3 um,> 0.5 um,> 1 um,> 2.5 um,> 5 um,> 10 um,Temp (C),Humidity (%)
2024-04-22 08:00:26.188368,0,0,0,0,0,0,219,64,4,0,0,0,23.13126220703125,36.713165283203125
2024-04-22 08:00:28.328465,0,0,0,0,0,0,225,66,4,0,0,0,23.13126220703125,36.720794677734375
2024-04-22 08:00:30.468698,0,0,0,0,0,0,213,59,4,0,0,0,23.13126220703125,36.728424072265625
2024-04-22 08:00:32.608600,0,0,0,0,0,0,213,57,2,0,0,0,23.141987304687497,36.728424072265625
2024-04-22 08:00:34.748595,0,0,0,0,0,0,186,53,2,0,0,0,23.13126220703125,36.720794677734375
2024-04-22 08:00:36.888568,0,0,0,0,0,0,219,61,2,0,0,0,23.141987304687497,36.728424072265625
2024-04-22 08:00:39.028836,0,0,0,0,0,0,234,68,2,0,0,0,23.141987304687497,36.720794677734375
2024-04-22 08:00:41.168725,0,0,0,0,0,0,234,66,2,0,0,0,23.13126220703125,36.705535888671875
2024-04-22 08:00:43.308583,0,0,0,0,0,0,249,73,2,0,0,0,23.13126220703125,36.720794677734375
2024-04-22 08:00:45.448536,0,0,0,0,0,0,234,67,2,0,0,0,23.13126220703125,36.728424072265625
2024-04-22 08:00:47.588483,0,0,0,0,0,0,228,65,2,0,0,0,23.141987304687497,36.713165283203125
2024-04-22 08:00:49.728368,0,0,0,0,0,0,216,63,2,0,0,0,23.120537109375,36.736053466796875
2024-04-22 08:00:51.868514,0,0,0,0,0,0,210,61,2,0,0,0,23.141987304687497,36.720794677734375
2024-04-22 08:00:54.008555,0,0,0,0,0,0,144,42,0,0,0,0,23.141987304687497,36.713165283203125
2024-04-22 08:00:56.148430,0,0,0,0,0,0,123,33,0,0,0,0,23.13126220703125,36.720794677734375
2024-04-22 08:00:58.288379,0,0,0,0,0,0,117,33,0,0,0,0,23.120537109375,36.720794677734375
2024-04-22 08:01:00.428374,0,0,0,0,0,0,117,30,0,0,0,0,23.13126220703125,36.728424072265625
2024-04-22 08:01:02.568332,0,0,0,0,0,0,132,39,0,0,0,0,23.120537109375,36.743682861328125
2024-04-22 08:01:04.708360,0,0,0,0,0,0,144,43,0,0,0,0,23.109812011718752,36.736053466796875
2024-04-22 08:01:06.848385,0,0,0,0,0,0,138,41,0,0,0,0,23.13126220703125,36.736053466796875
2024-04-22 08:01:08.989459,0,0,0,0,0,0,150,45,0,0,0,0,23.120537109375,36.751312255859375
2024-04-22 08:01:11.131009,0,0,0,0,0,0,189,56,2,0,0,0,23.13126220703125,36.728424072265625
2024-04-22 08:01:13.273240,0,0,0,0,0,0,195,58,2,0,0,0,23.141987304687497,36.743682861328125
2024-04-22 08:01:15.415300,0,0,0,0,0,0,228,66,2,0,0,0,23.13126220703125,36.728424072265625
2024-04-22 08:01:17.557397,0,1,1,0,1,1,219,64,6,0,0,0,23.13126220703125,36.736053466796875
2024-04-22 08:01:19.699517,0,1,1,0,1,1,225,66,10,0,0,0,23.120537109375,36.743682861328125
2024-04-22 08:01:21.841425,0,1,1,0,1,1,213,62,10,0,0,0,23.141987304687497,36.736053466796875
2024-04-22 08:01:23.982618,0,1,1,0,1,1,213,62,10,0,0,0,23.13126220703125,36.751312255859375
2024-04-22 08:01:26.123586,0,1,1,0,1,1,219,64,12,0,0,0,23.120537109375,36.736053466796875
2024-04-22 08:01:28.263568,1,1,1,1,1,1,237,70,12,0,0,0,23.120537109375,36.736053466796875
2024-04-22 08:01:30.403698,0,1,1,0,1,1,219,66,12,0,0,0,23.13126220703125,36.751312255859375
2024-04-22 08:01:32.543603,0,1,1,0,1,1,198,62,12,0,0,0,23.13126220703125,36.751312255859375
2024-04-22 08:01:34.683564,0,0,0,0,0,0,177,57,4,0,0,0,23.13126220703125,36.751312255859375
2024-04-22 08:01:36.823536,1,1,1,1,1,1,258,84,10,0,0,0,23.13126220703125,36.751312255859375
2024-04-22 08:01:38.964009,0,0,0,0,0,0,264,86,10,0,0,0,23.120537109375,36.743682861328125
2024-04-22 08:01:41.104443,0,0,0,0,0,0,270,86,10,0,0,0,23.120537109375,36.758941650390625
2024-04-22 08:01:43.244664,1,1,1,1,1,1,240,78,6,0,0,0,23.141987304687497,36.758941650390625
2024-04-22 08:01:45.384676,1,1,1,1,1,1,234,76,6,0,0,0,23.13126220703125,36.751312255859375
2024-04-22 08:01:47.525131,0,0,0,0,0,0,246,76,6,0,0,0,23.120537109375,36.758941650390625
2024-04-22 08:01:49.665073,0,0,0,0,0,0,252,78,8,0,0,0,23.13126220703125,36.758941650390625
2024-04-22 08:01:51.805092,0,0,0,0,0,0,288,87,8,0,0,0,23.141987304687497,36.751312255859375
2024-04-22 08:01:53.945067,0,0,0,0,0,0,201,58,4,0,0,0,23.120537109375,36.751312255859375
2024-04-22 08:01:56.085863,0,0,0,0,0,0,219,62,6,0,0,0,23.120537109375,36.751312255859375
2024-04-22 08:01:58.227017,0,0,0,0,0,0,225,66,6,0,0,0,23.120537109375,36.751312255859375
2024-04-22 08:02:00.368419,0,0,0,0,0,0,228,67,6,0,0,0,23.120537109375,36.758941650390625
2024-04-22 08:02:02.509533,0,0,0,0,0,0,228,67,6,0,0,0,23.120537109375,36.766571044921875
2024-04-22 08:02:04.650370,0,0,0,0,0,0,222,69,6,0,0,0,23.13126220703125,36.758941650390625
2024-04-22 08:02:06.792029,0,0,0,0,0,0,222,69,4,0,0,0,23.13126220703125,36.758941650390625
2024-04-22 08:02:08.933352,0,0,0,0,0,0,180,56,4,0,0,0,23.141987304687497,36.751312255859375
2024-04-22 08:02:11.074969,0,0,0,0,0,0,174,54,2,0,0,0,23.13126220703125,36.751312255859375
2024-04-22 08:02:13.216578,0,0,0,0,0,0,195,63,0,0,0,0,23.13126220703125,36.736053466796875
2024-04-22 08:02:15.357988,0,0,0,0,0,0,153,49,0,0,0,0,23.141987304687497,36.743682861328125
2024-04-22 08:02:17.500782,0,0,0,0,0,0,180,56,0,0,0,0,23.120537109375,36.743682861328125
2024-04-22 08:02:19.641229,0,0,0,0,0,0,168,52,0,0,0,0,23.13126220703125,36.743682861328125
2024-04-22 08:02:21.781412,0,0,0,0,0,0,180,54,0,0,0,0,23.141987304687497,36.751312255859375
2024-04-22 08:02:23.921384,0,0,0,0,0,0,207,59,0,0,0,0,23.141987304687497,36.758941650390625
2024-04-22 08:02:26.061282,0,0,0,0,0,0,195,57,0,0,0,0,23.13126220703125,36.758941650390625
2024-04-22 08:02:28.201261,1,1,1,1,1,1,207,61,0,0,0,0,23.13126220703125,36.766571044921875
2024-04-22 08:02:30.341172,0,0,0,0,0,0,174,50,0,0,0,0,23.120537109375,36.766571044921875
2024-04-22 08:02:32.481094,0,0,0,0,0,0,225,63,4,0,0,0,23.141987304687497,36.766571044921875
2024-04-22 08:02:34.621107,0,0,0,0,0,0,198,56,4,0,0,0,23.141987304687497,36.751312255859375
2024-04-22 08:02:36.761068,1,1,1,1,1,1,216,62,4,0,0,0,23.141987304687497,36.751312255859375
2024-04-22 08:02:38.901056,1,1,1,1,1,1,216,64,4,0,0,0,23.120537109375,36.751312255859375
2024-04-22 08:02:41.041256,0,0,0,0,0,0,195,61,4,0,0,0,23.120537109375,36.751312255859375
2024-04-22 08:02:43.181209,0,0,0,0,0,0,216,68,6,0,0,0,23.141987304687497,36.743682861328125
2024-04-22 08:02:45.321165,0,0,0,0,0,0,216,68,6,0,0,0,23.152712402343745,36.743682861328125
2024-04-22 08:02:47.461136,0,0,0,0,0,0,216,64,6,0,0,0,23.141987304687497,36.743682861328125
2024-04-22 08:02:49.601051,0,0,0,0,0,0,204,59,6,0,0,0,23.13126220703125,36.743682861328125
2024-04-22 08:02:51.741001,0,0,0,0,0,0,198,57,6,0,0,0,23.13126220703125,36.781829833984375
2024-04-22 08:02:53.880986,0,0,0,0,0,0,213,60,6,0,0,0,23.13126220703125,36.766571044921875
2024-04-22 08:02:56.020993,0,0,0,0,0,0,201,56,6,0,0,0,23.141987304687497,36.758941650390625
2024-04-22 08:02:58.161014,0,0,0,0,0,0,189,52,6,0,0,0,23.120537109375,36.774200439453125
2024-04-22 08:03:00.301123,0,0,0,0,0,0,156,41,4,0,0,0,23.141987304687497,36.774200439453125
2024-04-22 08:03:02.441064,0,0,0,0,0,0,138,35,4,0,0,0,23.13126220703125,36.774200439453125
2024-04-22 08:03:04.581105,0,0,0,0,0,0,156,46,0,0,0,0,23.141987304687497,36.766571044921875
2024-04-22 08:03:06.721074,0,0,0,0,0,0,162,50,0,0,0,0,23.120537109375,36.758941650390625
2024-04-22 08:03:08.861059,0,0,0,0,0,0,168,50,0,0,0,0,23.13126220703125,36.758941650390625
2024-04-22 08:03:11.001643,0,0,0,0,0,0,153,45,0,0,0,0,23.13126220703125,36.758941650390625
2024-04-22 08:03:13.141480,0,0,0,0,0,0,168,50,2,0,0,0,23.13126220703125,36.751312255859375
2024-04-22 08:03:15.281366,0,1,1,0,1,1,195,57,2,0,0,0,23.13126220703125,36.758941650390625
2024-04-22 08:03:17.421230,0,1,1,0,1,1,207,59,2,0,0,0,23.13126220703125,36.758941650390625
2024-04-22 08:03:19.561060,0,1,1,0,1,1,201,57,2,0,0,0,23.13126220703125,36.758941650390625
2024-04-22 08:03:21.701089,0,0,0,0,0,0,183,53,4,0,0,0,23.120537109375,36.781829833984375
2024-04-22 08:03:23.841053,0,0,0,0,0,0,171,49,4,0,0,0,23.13126220703125,36.789459228515625
2024-04-22 08:03:25.981258,0,0,0,0,0,0,165,49,4,0,0,0,23.13126220703125,36.781829833984375
2024-04-22 08:03:28.121264,0,0,0,0,0,0,174,51,4,0,0,0,23.13126220703125,36.781829833984375
2024-04-22 08:03:30.261186,0,0,0,0,0,0,141,40,2,0,0,0,23.13126220703125,36.781829833984375
2024-04-22 08:03:32.401096,0,0,0,0,0,0,126,33,2,0,0,0,23.141987304687497,36.774200439453125
2024-04-22 08:03:34.541298,0,0,0,0,0,0,153,44,4,0,0,0,23.13126220703125,36.789459228515625
2024-04-22 08:03:36.681221,0,0,0,0,0,0,159,46,4,0,0,0,23.13126220703125,36.781829833984375
2024-04-22 08:03:38.821135,0,0,0,0,0,0,147,39,2,0,0,0,23.141987304687497,36.766571044921875
2024-04-22 08:03:40.961191,0,0,0,0,0,0,147,39,2,0,0,0,23.13126220703125,36.766571044921875
2024-04-22 08:03:43.101507,0,0,0,0,0,0,153,41,4,0,0,0,23.141987304687497,36.758941650390625
2024-04-22 08:03:45.241575,0,0,0,0,0,0,144,41,4,0,0,0,23.152712402343745,36.758941650390625
2024-04-22 08:03:47.381529,0,0,0,0,0,0,171,50,8,0,0,0,23.13126220703125,36.766571044921875
2024-04-22 08:03:49.521433,0,1,1,0,1,1,180,57,16,0,0,0,23.141987304687497,36.781829833984375
2024-04-22 08:03:51.661380,1,1,1,1,1,1,180,55,16,0,0,0,23.13126220703125,36.789459228515625
2024-04-22 08:03:53.801310,1,1,1,1,1,1,252,72,18,0,0,0,23.141987304687497,36.781829833984375
2024-04-22 08:03:55.941160,1,1,1,1,1,1,258,75,18,0,0,0,23.141987304687497,36.781829833984375
2024-04-22 08:03:58.081157,1,1,1,1,1,1,276,81,20,0,0,0,23.13126220703125,36.774200439453125
2024-04-22 08:04:00.221362,1,1,1,1,1,1,282,83,18,0,0,0,23.13126220703125,36.789459228515625
2024-04-22 08:04:02.361326,1,1,1,1,1,1,282,83,18,0,0,0,23.13126220703125,36.781829833984375
2024-04-22 08:04:04.501304,1,1,1,1,1,1,288,85,14,0,0,0,23.13126220703125,36.781829833984375
2024-04-22 08:04:06.641230,1,1,1,1,1,1,294,85,6,0,0,0,23.141987304687497,36.789459228515625
2024-04-22 08:04:08.781062,1,1,1,1,1,1,261,76,4,0,0,0,23.13126220703125,36.774200439453125
2024-04-22 08:04:10.921060,1,1,1,1,1,1,228,72,2,0,0,0,23.141987304687497,36.766571044921875
2024-04-22 08:04:13.061522,1,1,1,1,1,1,207,67,2,0,0,0,23.141987304687497,36.781829833984375
2024-04-22 08:04:15.201497,1,1,1,1,1,1,213,67,0,0,0,0,23.141987304687497,36.781829833984375
2024-04-22 08:04:17.341483,1,1,1,1,1,1,246,78,0,0,0,0,23.152712402343745,36.781829833984375
2024-04-22 08:04:19.481442,1,1,1,1,1,1,246,76,0,0,0,0,23.141987304687497,36.774200439453125
2024-04-22 08:04:21.622061,1,1,1,1,1,1,231,67,0,0,0,0,23.152712402343745,36.751312255859375
2024-04-22 08:04:23.761958,0,0,0,0,0,0,204,60,0,0,0,0,23.141987304687497,36.758941650390625
2024-04-22 08:04:25.901909,0,0,0,0,0,0,210,62,0,0,0,0,23.141987304687497,36.781829833984375
2024-04-22 08:04:28.041891,0,0,0,0,0,0,243,73,0,0,0,0,23.141987304687497,36.774200439453125
2024-04-22 08:04:30.181823,1,1,1,1,1,1,264,80,2,0,0,0,23.141987304687497,36.774200439453125
2024-04-22 08:04:32.321770,0,1,1,0,1,1,258,78,2,0,0,0,23.141987304687497,36.774200439453125
2024-04-22 08:04:36.533895,0,0,0,0,0,0,222,68,2,0,0,0,23.141987304687497,36.781829833984375
