Time,PM 1.0 Std,PM 2.5 Std,PM 10 Std.,PM 1.0 Env,PM 2.5 Env,PM 10 Env,> 0.3 um,> 0.5 um,> 1 um,> 2.5 um,> 5 um,> 10 um,Temp (C),Humidity (%)
2024-04-23 22:59:19.100598,0,1,3,0,1,3,366,117,8,2,2,2,28.075532226562494,34.912628173828125
2024-04-23 22:59:21.240642,2,2,2,2,2,2,354,115,8,0,0,0,28.086257324218742,34.943145751953125
2024-04-23 22:59:23.380630,1,2,2,1,2,2,339,110,12,0,0,0,28.096982421875005,35.004180908203125
2024-04-23 22:59:25.520997,1,2,2,1,2,2,318,103,12,0,0,0,28.107707519531253,35.027069091796875
2024-04-23 22:59:27.660965,0,1,1,0,1,1,324,106,12,0,0,0,28.1184326171875,35.027069091796875
2024-04-23 22:59:29.800988,1,2,2,1,2,2,312,102,14,0,0,0,28.1184326171875,35.019439697265625
2024-04-23 22:59:31.940946,1,2,2,1,2,2,327,107,18,0,0,0,28.12915771484375,35.019439697265625
2024-04-23 22:59:34.081014,0,1,1,0,1,1,354,114,18,0,0,0,28.12915771484375,34.668487548828125
2024-04-23 22:59:36.220971,1,2,2,1,2,2,342,110,20,0,0,0,28.1184326171875,34.332794189453125
2024-04-23 22:59:38.360941,1,1,1,1,1,1,300,94,16,0,0,0,28.107707519531253,34.409088134765625
2024-04-23 22:59:40.501156,0,0,0,0,0,0,300,94,12,0,0,0,28.107707519531253,34.599822998046875
2024-04-23 22:59:42.641144,1,1,1,1,1,1,300,94,12,0,0,0,28.1184326171875,34.592193603515625
2024-04-23 22:59:44.781077,1,1,1,1,1,1,279,89,12,0,0,0,28.1184326171875,34.569305419921875
2024-04-23 22:59:46.921106,1,2,2,1,2,2,303,93,14,0,0,0,28.12915771484375,34.592193603515625
2024-04-23 22:59:49.061084,0,0,0,0,0,0,315,97,10,0,0,0,28.139882812499998,34.500640869140625
2024-04-23 22:59:51.201074,0,0,0,0,0,0,294,92,10,0,0,0,28.139882812499998,34.493011474609375
2024-04-23 22:59:53.341077,0,0,0,0,0,0,294,92,4,0,0,0,28.150607910156246,34.485382080078125
2024-04-23 22:59:55.481200,0,1,1,0,1,1,330,103,6,0,0,0,28.150607910156246,34.454864501953125
2024-04-23 22:59:57.621174,2,2,2,2,2,2,372,112,6,0,0,0,28.150607910156246,34.462493896484375
2024-04-23 22:59:59.762044,2,2,2,2,2,2,420,128,6,0,0,0,28.150607910156246,34.584564208984375
2024-04-23 23:00:01.903704,2,2,2,2,2,2,447,137,6,0,0,0,28.172058105468743,34.424346923828125
2024-04-23 23:00:04.045840,1,1,1,1,1,1,474,139,6,0,0,0,28.172058105468743,34.508270263671875
2024-04-23 23:00:06.187685,2,2,2,2,2,2,474,139,6,0,0,0,28.172058105468743,34.576934814453125
2024-04-23 23:00:08.328593,2,3,3,2,3,3,510,151,8,0,0,0,28.172058105468743,34.309906005859375
2024-04-23 23:00:10.469031,1,1,1,1,1,1,474,142,6,0,0,0,28.172058105468743,34.164947509765625
2024-04-23 23:00:12.609217,1,2,2,1,2,2,501,151,6,0,0,0,28.150607910156246,33.958953857421875
2024-04-23 23:00:14.749161,1,2,2,1,2,2,501,156,10,0,0,0,28.139882812499998,33.875030517578125
2024-04-23 23:00:16.889160,1,2,2,1,2,2,492,151,10,0,0,0,28.139882812499998,33.859771728515625
2024-04-23 23:00:19.029139,1,2,2,1,2,2,474,147,12,0,0,0,28.1184326171875,33.966583251953125
2024-04-23 23:00:21.169174,1,1,1,1,1,1,408,134,8,0,0,0,28.12915771484375,33.951324462890625
2024-04-23 23:00:23.309186,1,1,1,1,1,1,369,121,8,0,0,0,28.1184326171875,33.958953857421875
2024-04-23 23:00:25.449114,1,2,3,1,2,3,354,114,8,2,2,0,28.096982421875005,34.088653564453125
2024-04-23 23:00:27.589108,1,2,3,1,2,3,333,107,10,2,2,0,28.1184326171875,34.142059326171875
2024-04-23 23:00:29.729085,1,2,3,1,2,3,345,107,12,2,2,0,28.1184326171875,33.966583251953125
2024-04-23 23:00:31.869045,0,0,2,0,0,2,330,102,8,2,2,0,28.107707519531253,34.019989013671875
2024-04-23 23:00:34.009106,0,0,2,0,0,2,312,98,12,2,2,0,28.107707519531253,34.088653564453125
2024-04-23 23:00:36.149095,1,2,3,1,2,3,345,109,10,2,2,0,28.12915771484375,34.248870849609375
2024-04-23 23:00:38.289040,2,2,3,2,2,3,384,122,14,2,2,0,28.12915771484375,34.210723876953125
2024-04-23 23:00:40.429023,1,1,3,1,1,3,423,131,14,2,2,0,28.139882812499998,34.119171142578125
2024-04-23 23:00:42.569011,2,2,2,2,2,2,396,124,12,0,0,0,28.139882812499998,34.088653564453125
2024-04-23 23:00:44.708963,2,2,2,2,2,2,396,124,12,0,0,0,28.161333007812495,34.073394775390625
2024-04-23 23:00:46.849148,1,1,1,1,1,1,396,128,14,0,0,0,28.161333007812495,34.065765380859375
2024-04-23 23:00:48.989160,1,1,1,1,1,1,363,117,14,0,0,0,28.161333007812495,34.142059326171875
2024-04-23 23:00:51.129221,1,1,1,1,1,1,390,123,12,0,0,0,28.139882812499998,33.844512939453125
2024-04-23 23:00:53.269192,2,2,2,2,2,2,369,116,20,0,0,0,28.139882812499998,33.615631103515625
2024-04-23 23:00:55.409124,2,2,2,2,2,2,357,109,20,0,0,0,28.139882812499998,33.592742919921875
2024-04-23 23:00:57.549108,1,1,1,1,1,1,357,111,20,0,0,0,28.150607910156246,33.608001708984375
2024-04-23 23:00:59.689097,1,1,1,1,1,1,408,125,20,0,0,0,28.150607910156246,33.684295654296875
2024-04-23 23:01:01.829108,1,2,2,1,2,2,429,132,24,0,0,0,28.161333007812495,33.745330810546875
2024-04-23 23:01:03.969149,1,1,1,1,1,1,411,126,20,0,0,0,28.172058105468743,33.707183837890625
2024-04-23 23:01:06.109367,1,2,2,1,2,2,465,137,20,0,0,0,28.150607910156246,33.608001708984375
2024-04-23 23:01:08.249348,2,2,2,2,2,2,438,128,16,0,0,0,28.18278320312499,33.608001708984375
2024-04-23 23:01:10.389362,2,2,2,2,2,2,453,133,14,0,0,0,28.204233398437502,33.699554443359375
2024-04-23 23:01:12.529368,2,2,2,2,2,2,417,122,10,0,0,0,28.193508300781254,33.859771728515625
2024-04-23 23:01:14.669318,1,2,2,1,2,2,372,109,10,0,0,0,28.172058105468743,33.768218994140625
2024-04-23 23:01:16.809326,1,2,2,1,2,2,351,105,10,0,0,0,28.18278320312499,33.745330810546875
2024-04-23 23:01:18.949336,1,1,1,1,1,1,324,96,6,0,0,0,28.204233398437502,33.775848388671875
2024-04-23 23:01:21.089383,1,1,1,1,1,1,336,100,8,0,0,0,28.204233398437502,33.875030517578125
2024-04-23 23:01:23.229385,1,1,1,1,1,1,288,91,8,0,0,0,28.193508300781254,33.943695068359375
2024-04-23 23:01:25.369359,1,1,1,1,1,1,285,89,8,0,0,0,28.193508300781254,34.004730224609375
2024-04-23 23:01:27.509346,1,1,1,1,1,1,276,86,10,0,0,0,28.22568359375,34.019989013671875
2024-04-23 23:01:29.649298,1,1,1,1,1,1,291,91,10,0,0,0,28.22568359375,33.989471435546875
2024-04-23 23:01:31.789203,1,1,1,1,1,1,318,100,10,0,0,0,28.22568359375,33.936065673828125
2024-04-23 23:01:33.929261,2,2,2,2,2,2,330,104,14,0,0,0,28.22568359375,33.852142333984375
2024-04-23 23:01:36.069229,2,2,2,2,2,2,357,113,14,0,0,0,28.236408691406247,33.875030517578125
2024-04-23 23:01:38.209143,2,2,2,2,2,2,357,109,14,0,0,0,28.257858886718743,33.905548095703125
2024-04-23 23:01:40.349159,2,2,2,2,2,2,351,107,14,0,0,0,28.257858886718743,33.913177490234375
2024-04-23 23:01:42.489095,2,2,2,2,2,2,408,127,16,0,0,0,28.236408691406247,33.539337158203125
2024-04-23 23:01:44.629085,2,2,2,2,2,2,396,123,14,0,0,0,28.21495849609375,33.539337158203125
2024-04-23 23:01:46.769121,2,2,2,2,2,2,381,120,14,0,0,0,28.22568359375,33.508819580078125
2024-04-23 23:01:48.909111,2,2,2,2,2,2,369,111,16,0,0,0,28.22568359375,33.562225341796875
2024-04-23 23:01:51.049130,1,2,2,1,2,2,369,111,12,0,0,0,28.247133789062495,33.638519287109375
2024-04-23 23:01:53.189151,1,2,2,1,2,2,354,106,14,0,0,0,28.247133789062495,33.775848388671875
2024-04-23 23:01:55.329091,2,2,2,2,2,2,348,108,14,0,0,0,28.247133789062495,33.806365966796875
2024-04-23 23:01:57.469102,1,1,1,1,1,1,300,95,14,0,0,0,28.236408691406247,33.722442626953125
2024-04-23 23:01:59.609273,1,1,1,1,1,1,252,79,10,0,0,0,28.22568359375,33.752960205078125
2024-04-23 23:02:01.749235,1,1,1,1,1,1,312,95,10,0,0,0,28.247133789062495,33.714813232421875
2024-04-23 23:02:03.889252,1,1,1,1,1,1,327,100,10,0,0,0,28.21495849609375,33.798736572265625
2024-04-23 23:02:06.029297,1,2,2,1,2,2,360,113,6,0,0,0,28.236408691406247,33.813995361328125
2024-04-23 23:02:08.169491,1,2,2,1,2,2,387,117,10,0,0,0,28.247133789062495,33.821624755859375
2024-04-23 23:02:10.309439,1,2,2,1,2,2,381,115,8,0,0,0,28.247133789062495,33.806365966796875
2024-04-23 23:02:12.449332,1,1,1,1,1,1,381,115,6,0,0,0,28.26858398437499,33.768218994140625
2024-04-23 23:02:14.589185,1,2,2,1,2,2,435,131,4,0,0,0,28.26858398437499,33.752960205078125
2024-04-23 23:02:16.729118,1,2,2,1,2,2,429,127,4,0,0,0,28.26858398437499,33.745330810546875
2024-04-23 23:02:18.868970,1,2,2,1,2,2,408,118,4,0,0,0,28.279309082031254,33.661407470703125
2024-04-23 23:02:21.009047,2,2,2,2,2,2,420,122,10,0,0,0,28.26858398437499,33.615631103515625
2024-04-23 23:02:23.148986,2,2,2,2,2,2,417,120,10,0,0,0,28.247133789062495,33.241790771484375
2024-04-23 23:02:25.288889,2,2,2,2,2,2,396,118,8,0,0,0,28.257858886718743,33.203643798828125
2024-04-23 23:02:27.428855,2,2,2,2,2,2,423,127,10,0,0,0,28.247133789062495,33.142608642578125
2024-04-23 23:02:29.568851,2,2,2,2,2,2,417,122,10,0,0,0,28.247133789062495,33.043426513671875
2024-04-23 23:02:31.708735,2,2,4,2,2,4,390,115,12,2,2,2,28.247133789062495,32.936614990234375
2024-04-23 23:02:33.848694,2,2,4,2,2,4,459,140,14,2,2,2,28.26858398437499,32.967132568359375
2024-04-23 23:02:35.988696,2,3,5,2,3,5,453,144,20,4,2,2,28.290034179687503,33.028167724609375
2024-04-23 23:02:38.128595,2,3,5,2,3,5,435,138,16,4,2,2,28.257858886718743,33.081573486328125
2024-04-23 23:02:40.268631,2,4,7,2,4,7,510,167,22,6,4,2,28.26858398437499,33.127349853515625
2024-04-23 23:02:42.408636,3,4,7,3,4,7,543,176,26,6,4,2,28.247133789062495,33.234161376953125
2024-04-23 23:02:44.548627,3,5,8,3,5,8,576,187,30,6,4,2,28.257858886718743,33.119720458984375
2024-04-23 23:02:46.688645,4,6,10,4,6,10,711,223,45,6,4,2,28.247133789062495,33.234161376953125
2024-04-23 23:02:48.828701,4,7,8,4,7,8,717,223,47,4,2,0,28.257858886718743,33.234161376953125
2024-04-23 23:02:50.969330,4,6,8,4,6,8,708,220,45,4,2,0,28.236408691406247,33.020538330078125
2024-04-23 23:02:53.109362,4,5,7,4,5,7,696,216,39,2,2,0,28.236408691406247,32.845062255859375
2024-04-23 23:02:55.249292,4,5,7,4,5,7,675,209,41,2,2,0,28.236408691406247,32.875579833984375
2024-04-23 23:02:57.389252,3,4,4,3,4,4,588,180,35,0,0,0,28.236408691406247,32.959503173828125
2024-04-23 23:02:59.529322,3,4,4,3,4,4,534,164,35,0,0,0,28.22568359375,33.119720458984375
2024-04-23 23:03:01.669308,2,4,4,2,4,4,507,155,29,0,0,0,28.21495849609375,33.257049560546875
2024-04-23 23:03:03.809385,2,3,3,2,3,3,417,135,18,0,0,0,28.21495849609375,32.982391357421875
2024-04-23 23:03:05.949477,2,2,4,2,2,4,411,130,16,2,2,0,28.193508300781254,32.738250732421875
2024-04-23 23:03:08.089444,2,2,3,2,2,3,384,119,20,2,2,0,28.18278320312499,32.784027099609375
2024-04-23 23:03:10.229467,2,2,3,2,2,3,384,119,20,2,2,0,28.18278320312499,32.646697998046875
2024-04-23 23:03:12.369494,2,2,5,2,2,5,417,130,18,4,4,0,28.18278320312499,32.715362548828125
2024-04-23 23:03:14.509446,2,3,5,2,3,5,444,139,20,4,4,0,28.18278320312499,32.944244384765625
2024-04-23 23:03:16.649511,3,3,6,3,3,6,513,160,18,4,4,0,28.18278320312499,33.035797119140625
2024-04-23 23:03:18.789468,2,3,5,2,3,5,492,153,18,4,4,0,28.204233398437502,33.051055908203125
2024-04-23 23:03:20.929454,2,3,5,2,3,5,462,143,20,4,4,0,28.193508300781254,33.066314697265625
2024-04-23 23:03:23.069631,2,3,5,2,3,5,468,150,24,4,4,0,28.193508300781254,33.012908935546875
2024-04-23 23:03:25.209586,2,3,5,2,3,5,435,141,20,4,4,0,28.204233398437502,33.028167724609375
2024-04-23 23:03:27.349575,3,4,5,3,4,5,504,159,28,2,2,0,28.21495849609375,33.104461669921875
2024-04-23 23:03:29.489580,3,4,5,3,4,5,504,159,28,2,2,0,28.204233398437502,33.203643798828125
2024-04-23 23:03:31.629518,3,4,5,3,4,5,585,181,32,2,2,0,28.204233398437502,33.279937744140625
2024-04-23 23:03:33.769535,3,3,5,3,3,5,516,158,28,2,2,0,28.21495849609375,33.295196533203125
2024-04-23 23:03:35.909492,3,4,6,3,4,6,624,194,32,2,2,0,28.204233398437502,33.287567138671875
2024-04-23 23:03:38.049474,3,5,6,3,5,6,603,189,34,2,2,0,28.21495849609375,33.333343505859375
2024-04-23 23:03:40.189478,4,5,5,4,5,5,669,209,32,0,0,0,28.21495849609375,33.081573486328125
2024-04-23 23:03:42.329612,4,6,6,4,6,6,690,216,34,0,0,0,28.18278320312499,32.936614990234375
2024-04-23 23:03:44.469575,4,5,5,4,5,5,693,220,28,0,0,0,28.204233398437502,32.837432861328125
2024-04-23 23:03:46.609531,4,5,5,4,5,5,714,224,28,0,0,0,28.21495849609375,32.860321044921875
2024-04-23 23:03:48.749727,3,5,5,3,5,5,639,200,24,0,0,0,28.204233398437502,32.677215576171875
2024-04-23 23:03:50.889629,4,5,5,4,5,5,687,216,28,0,0,0,28.21495849609375,32.608551025390625
2024-04-23 23:03:53.029692,3,5,5,3,5,5,660,205,24,0,0,0,28.204233398437502,32.951873779296875
2024-04-23 23:03:55.169612,3,4,4,3,4,4,633,194,16,0,0,0,28.204233398437502,32.806915283203125
2024-04-23 23:03:57.309620,2,3,3,2,3,3,540,163,12,0,0,0,28.193508300781254,32.867950439453125
2024-04-23 23:03:59.449613,3,3,3,3,3,3,588,179,16,0,0,0,28.204233398437502,32.860321044921875
2024-04-23 23:04:01.589748,3,3,3,3,3,3,591,175,16,0,0,0,28.18278320312499,32.768768310546875
2024-04-23 23:04:03.729652,3,3,3,3,3,3,555,164,16,0,0,0,28.172058105468743,32.784027099609375
2024-04-23 23:04:05.869526,3,3,5,3,3,5,555,166,20,2,2,0,28.161333007812495,32.806915283203125
2024-04-23 23:04:08.009499,2,3,4,2,3,4,489,146,16,2,2,0,28.172058105468743,32.707733154296875
2024-04-23 23:04:10.149443,1,2,3,1,2,3,483,139,20,2,2,0,28.172058105468743,32.639068603515625
2024-04-23 23:04:12.289332,2,2,3,2,2,3,525,152,22,2,2,0,28.172058105468743,32.661956787109375
2024-04-23 23:04:14.429157,3,3,5,3,3,5,531,156,22,2,2,0,28.18278320312499,32.738250732421875
2024-04-23 23:04:16.569089,2,3,4,2,3,4,477,143,24,2,2,0,28.18278320312499,32.738250732421875
2024-04-23 23:04:18.709089,2,3,4,2,3,4,444,134,20,2,2,0,28.18278320312499,32.913726806640625
2024-04-23 23:04:20.849301,2,3,4,2,3,4,432,132,22,2,2,0,28.172058105468743,32.799285888671875
2024-04-23 23:04:22.989315,2,3,3,2,3,3,453,139,22,0,0,0,28.172058105468743,32.707733154296875
2024-04-23 23:04:25.129434,2,4,4,2,4,4,498,156,28,0,0,0,28.18278320312499,32.814544677734375
2024-04-23 23:04:27.269448,2,4,4,2,4,4,489,158,32,0,0,0,28.204233398437502,32.928985595703125
2024-04-23 23:04:29.409405,3,4,4,3,4,4,507,163,38,0,0,0,28.204233398437502,32.990020751953125
2024-04-23 23:04:31.549335,3,5,5,3,5,5,549,172,42,0,0,0,28.204233398437502,32.982391357421875
2024-04-23 23:04:33.689316,2,4,4,2,4,4,522,156,38,2,0,0,28.193508300781254,32.631439208984375
2024-04-23 23:04:35.829724,3,5,5,3,5,5,594,176,42,2,0,0,28.18278320312499,32.707733154296875
2024-04-23 23:04:37.969673,2,4,4,2,4,4,594,176,44,2,0,0,28.193508300781254,32.852691650390625
2024-04-23 23:04:40.109666,2,4,4,2,4,4,600,178,44,2,0,0,28.193508300781254,32.730621337890625
2024-04-23 23:04:42.249560,3,6,6,3,6,6,606,176,42,2,0,0,28.172058105468743,32.318634033203125
2024-04-23 23:04:44.389455,2,5,5,2,5,5,579,167,34,2,0,0,28.172058105468743,32.433074951171875
2024-04-23 23:04:46.529453,1,3,3,1,3,3,519,151,28,2,0,0,28.161333007812495,32.394927978515625
2024-04-23 23:04:48.669491,1,3,3,1,3,3,498,149,24,2,0,0,28.161333007812495,32.234710693359375
2024-04-23 23:04:50.809450,1,3,3,1,3,3,510,151,22,0,0,0,28.161333007812495,32.356781005859375
2024-04-23 23:04:52.949754,1,3,3,1,3,3,489,148,24,0,0,0,28.150607910156246,32.494110107421875
2024-04-23 23:04:55.089659,2,3,3,2,3,3,555,166,24,0,0,0,28.12915771484375,32.516998291015625
2024-04-23 23:04:57.229648,3,4,4,3,4,4,555,166,18,0,0,0,28.139882812499998,32.532257080078125
2024-04-23 23:04:59.369584,1,2,2,1,2,2,528,159,14,0,0,0,28.150607910156246,32.555145263671875
2024-04-23 23:05:01.509543,1,2,2,1,2,2,564,164,16,0,0,0,28.139882812499998,32.555145263671875
2024-04-23 23:05:03.649704,2,2,2,2,2,2,597,173,14,0,0,0,28.12915771484375,32.562774658203125
2024-04-23 23:05:05.789656,2,2,2,2,2,2,591,176,12,0,0,0,28.139882812499998,32.578033447265625
2024-04-23 23:05:07.929499,3,3,3,3,3,3,576,173,12,0,0,0,28.139882812499998,32.646697998046875
2024-04-23 23:05:10.069429,2,3,3,2,3,3,537,160,8,0,0,0,28.150607910156246,32.715362548828125
2024-04-23 23:05:12.209289,1,1,1,1,1,1,456,133,4,0,0,0,28.172058105468743,32.768768310546875
2024-04-23 23:05:14.349146,1,1,1,1,1,1,438,128,12,0,0,0,28.150607910156246,32.814544677734375
2024-04-23 23:05:16.489084,1,1,1,1,1,1,426,124,12,0,0,0,28.18278320312499,32.738250732421875
2024-04-23 23:05:18.628975,1,2,2,1,2,2,390,119,10,0,0,0,28.150607910156246,32.494110107421875
2024-04-23 23:05:20.768889,1,2,3,1,2,3,390,119,12,2,2,0,28.150607910156246,32.555145263671875
2024-04-23 23:05:22.908831,1,1,3,1,1,3,342,101,12,2,2,0,28.150607910156246,32.440704345703125
2024-04-23 23:05:25.048730,1,1,4,1,1,4,357,104,14,4,4,0,28.150607910156246,32.425445556640625
2024-04-23 23:05:27.188638,1,1,4,1,1,4,351,100,12,4,4,0,28.172058105468743,32.379669189453125
2024-04-23 23:05:29.328572,1,2,5,1,2,5,414,120,18,4,4,0,28.172058105468743,32.394927978515625
2024-04-23 23:05:31.468966,0,1,6,0,1,6,405,120,14,8,8,0,28.18278320312499,32.448333740234375
2024-04-23 23:05:33.608884,1,2,8,1,2,8,486,145,18,10,10,0,28.18278320312499,32.516998291015625
2024-04-23 23:05:35.748788,2,3,10,2,3,10,540,159,22,10,10,0,28.193508300781254,32.555145263671875
2024-04-23 23:05:37.888744,2,3,8,2,3,8,549,161,20,8,8,0,28.172058105468743,32.555145263671875
2024-04-23 23:05:40.028990,1,3,8,1,3,8,597,179,30,8,8,0,28.193508300781254,32.417816162109375
2024-04-23 23:05:42.168879,1,3,7,1,3,7,591,179,28,6,6,0,28.193508300781254,32.356781005859375
2024-04-23 23:05:44.308744,1,3,7,1,3,7,591,179,32,6,6,0,28.204233398437502,32.311004638671875
2024-04-23 23:05:46.448629,1,3,7,1,3,7,597,181,26,6,6,0,28.204233398437502,32.181304931640625
2024-04-23 23:05:48.588593,2,4,5,2,4,5,639,183,28,2,2,0,28.193508300781254,32.227081298828125
2024-04-23 23:05:50.728522,1,3,3,1,3,3,591,169,30,0,0,0,28.18278320312499,32.242340087890625
2024-04-23 23:05:52.868476,1,2,2,1,2,2,552,160,26,0,0,0,28.193508300781254,32.326263427734375
2024-04-23 23:05:55.008543,1,2,2,1,2,2,531,156,24,0,0,0,28.18278320312499,32.249969482421875
2024-04-23 23:05:57.148517,1,3,5,1,3,5,564,167,31,4,2,2,28.18278320312499,32.196563720703125
2024-04-23 23:05:59.288804,2,4,6,2,4,6,537,158,31,4,2,2,28.172058105468743,32.211822509765625
2024-04-23 23:06:01.428778,2,3,5,2,3,5,489,144,27,4,2,2,28.18278320312499,32.333892822265625
