Time,PM 1.0 Std,PM 2.5 Std,PM 10 Std.,PM 1.0 Env,PM 2.5 Env,PM 10 Env,> 0.3 um,> 0.5 um,> 1 um,> 2.5 um,> 5 um,> 10 um,Temp (C),Humidity (%)
2024-04-18 21:26:39.938937,1,2,7,1,2,7,426,131,34,6,6,4,24.482624511718747,39.543670654296875
2024-04-18 21:26:42.079135,2,3,8,2,3,8,453,140,30,6,6,4,24.493349609374995,39.528411865234375
2024-04-18 21:26:44.219218,2,3,8,2,3,8,465,140,32,6,6,4,24.482624511718747,39.513153076171875
2024-04-18 21:26:46.359292,1,3,8,1,3,8,462,141,34,6,6,4,24.493349609374995,39.520782470703125
2024-04-18 21:26:48.499504,1,2,7,1,2,7,429,128,26,6,6,4,24.482624511718747,39.536041259765625
2024-04-18 21:26:50.639659,0,1,4,0,1,4,342,101,22,4,4,2,24.482624511718747,39.513153076171875
2024-04-18 21:26:52.779780,0,1,4,0,1,4,324,95,20,4,4,2,24.493349609374995,39.497894287109375
2024-04-18 21:26:54.919975,1,3,3,1,3,3,372,111,18,0,0,0,24.493349609374995,39.497894287109375
2024-04-18 21:26:57.060220,1,3,3,1,3,3,381,116,18,0,0,0,24.504074707031243,39.482635498046875
2024-04-18 21:26:59.200417,0,2,2,0,2,2,381,116,20,0,0,0,24.504074707031243,39.475006103515625
2024-04-18 21:27:01.340534,0,1,1,0,1,1,369,119,18,0,0,0,24.504074707031243,39.475006103515625
2024-04-18 21:27:03.480624,0,1,1,0,1,1,345,111,10,0,0,0,24.504074707031243,39.490264892578125
2024-04-18 21:27:05.620690,1,1,1,1,1,1,345,113,10,0,0,0,24.504074707031243,39.520782470703125
2024-04-18 21:27:07.760755,2,2,2,2,2,2,360,118,8,0,0,0,24.504074707031243,39.513153076171875
2024-04-18 21:27:09.901090,1,1,1,1,1,1,387,122,14,0,0,0,24.493349609374995,39.505523681640625
2024-04-18 21:27:12.041158,1,1,1,1,1,1,351,112,14,0,0,0,24.504074707031243,39.513153076171875
2024-04-18 21:27:14.181259,0,1,1,0,1,1,330,103,14,0,0,0,24.504074707031243,39.513153076171875
2024-04-18 21:27:16.321485,0,1,1,0,1,1,336,105,16,0,0,0,24.493349609374995,39.551300048828125
2024-04-18 21:27:18.461579,1,1,1,1,1,1,381,120,16,0,0,0,24.504074707031243,39.566558837890625
2024-04-18 21:27:20.601704,1,1,3,1,1,3,402,127,22,2,2,0,24.504074707031243,39.566558837890625
2024-04-18 21:27:22.741906,1,1,3,1,1,3,396,125,22,2,2,0,24.493349609374995,39.574188232421875
2024-04-18 21:27:24.882059,1,1,3,1,1,3,402,127,24,2,2,0,24.504074707031243,39.589447021484375
2024-04-18 21:27:27.022317,3,3,4,3,3,4,462,149,22,2,2,0,24.493349609374995,39.581817626953125
2024-04-18 21:27:29.162636,2,3,4,2,3,4,423,136,20,2,2,0,24.493349609374995,39.566558837890625
2024-04-18 21:27:31.302810,1,2,3,1,2,3,435,142,18,2,2,0,24.493349609374995,39.574188232421875
2024-04-18 21:27:33.442958,1,1,3,1,1,3,402,127,16,2,2,0,24.504074707031243,39.558929443359375
2024-04-18 21:27:35.583178,1,1,4,1,1,4,393,124,22,4,4,0,24.51479980468749,39.551300048828125
2024-04-18 21:27:37.723268,1,2,3,1,2,3,393,124,22,2,2,0,24.51479980468749,39.528411865234375
2024-04-18 21:27:39.863494,2,3,4,2,3,4,405,128,24,2,2,0,24.51479980468749,39.528411865234375
2024-04-18 21:27:42.003749,2,3,5,2,3,5,438,139,24,2,2,0,24.504074707031243,39.558929443359375
2024-04-18 21:27:44.143844,2,3,6,2,3,6,417,131,26,4,4,2,24.504074707031243,39.566558837890625
2024-04-18 21:27:46.283950,2,3,6,2,3,6,423,133,26,4,4,2,24.51479980468749,39.574188232421875
2024-04-18 21:27:48.424073,2,3,6,2,3,6,396,124,28,4,4,2,24.51479980468749,39.566558837890625
2024-04-18 21:27:50.564275,2,3,7,2,3,7,429,137,30,4,4,2,24.504074707031243,39.558929443359375
2024-04-18 21:27:52.704486,2,4,5,2,4,5,459,142,32,2,2,2,24.51479980468749,39.543670654296875
2024-04-18 21:27:54.844639,1,3,5,1,3,5,426,131,26,2,2,2,24.51479980468749,39.558929443359375
2024-04-18 21:27:56.984747,2,3,5,2,3,5,441,133,28,2,2,2,24.51479980468749,39.566558837890625
2024-04-18 21:27:59.124916,2,3,5,2,3,5,447,129,26,2,2,2,24.51479980468749,39.558929443359375
2024-04-18 21:28:01.265015,2,3,3,2,3,3,429,124,26,0,0,0,24.504074707031243,39.543670654296875
2024-04-18 21:28:03.405112,2,3,3,2,3,3,444,129,26,0,0,0,24.51479980468749,39.536041259765625
2024-04-18 21:28:05.545211,2,3,3,2,3,3,459,132,24,0,0,0,24.51479980468749,39.528411865234375
2024-04-18 21:28:07.685331,2,3,3,2,3,3,441,128,20,0,0,0,24.51479980468749,39.505523681640625
2024-04-18 21:28:09.825430,2,2,4,2,2,4,471,141,16,2,2,0,24.51479980468749,39.497894287109375
2024-04-18 21:28:11.965528,2,2,5,2,2,5,471,141,18,4,4,0,24.525524902343754,39.505523681640625
2024-04-18 21:28:14.105845,2,2,5,2,2,5,423,128,14,4,4,0,24.525524902343754,39.520782470703125
2024-04-18 21:28:16.246127,2,2,4,2,2,4,363,117,14,4,4,0,24.536250000000003,39.513153076171875
2024-04-18 21:28:18.386333,2,2,4,2,2,4,390,126,8,4,4,0,24.525524902343754,39.520782470703125
2024-04-18 21:28:20.526622,2,2,4,2,2,4,369,119,8,4,4,0,24.536250000000003,39.497894287109375
2024-04-18 21:28:22.666798,2,2,5,2,2,5,390,128,12,4,4,0,24.51479980468749,39.505523681640625
2024-04-18 21:28:24.806927,1,2,3,1,2,3,315,99,14,4,2,0,24.525524902343754,39.513153076171875
2024-04-18 21:28:26.947097,1,2,3,1,2,3,330,101,12,4,2,0,24.525524902343754,39.505523681640625
2024-04-18 21:28:29.087255,1,2,2,1,2,2,321,96,10,2,0,0,24.536250000000003,39.520782470703125
2024-04-18 21:28:31.227325,1,2,2,1,2,2,321,96,10,2,0,0,24.525524902343754,39.536041259765625
2024-04-18 21:28:33.367410,0,1,1,0,1,1,327,98,10,2,0,0,24.525524902343754,39.536041259765625
2024-04-18 21:28:35.507662,0,1,1,0,1,1,318,93,10,2,0,0,24.536250000000003,39.543670654296875
2024-04-18 21:28:37.647789,1,2,2,1,2,2,330,97,10,2,0,0,24.525524902343754,39.536041259765625
2024-04-18 21:28:39.788020,1,3,3,1,3,3,348,103,19,2,0,0,24.525524902343754,39.513153076171875
2024-04-18 21:28:41.928218,1,2,2,1,2,2,324,101,13,0,0,0,24.536250000000003,39.482635498046875
2024-04-18 21:28:44.068435,1,2,2,1,2,2,297,95,13,0,0,0,24.525524902343754,39.513153076171875
2024-04-18 21:28:46.208518,1,2,2,1,2,2,324,104,15,0,0,0,24.536250000000003,39.536041259765625
2024-04-18 21:28:48.348612,1,2,2,1,2,2,345,111,17,0,0,0,24.536250000000003,39.536041259765625
2024-04-18 21:28:50.488798,1,2,4,1,2,4,345,111,19,2,2,0,24.536250000000003,39.528411865234375
2024-04-18 21:28:52.629012,1,2,4,1,2,4,333,107,23,2,2,0,24.525524902343754,39.543670654296875
2024-04-18 21:28:54.769264,1,2,4,1,2,4,327,105,23,2,2,0,24.536250000000003,39.528411865234375
2024-04-18 21:28:56.909408,1,1,2,1,1,2,255,79,10,2,2,0,24.54697509765625,39.520782470703125
2024-04-18 21:28:59.049658,1,1,4,1,1,4,288,90,16,4,4,0,24.54697509765625,39.490264892578125
2024-04-18 21:29:01.189718,0,1,5,0,1,5,321,101,20,6,6,2,24.54697509765625,39.436859130859375
2024-04-18 21:29:03.329919,0,1,5,0,1,5,315,99,18,6,6,2,24.54697509765625,39.444488525390625
2024-04-18 21:29:05.470112,2,2,5,2,2,5,369,115,22,4,4,2,24.5577001953125,39.490264892578125
2024-04-18 21:29:07.610192,1,2,5,1,2,5,354,108,22,4,4,2,24.54697509765625,39.497894287109375
2024-04-18 21:29:09.750360,0,1,4,0,1,4,333,103,18,4,4,2,24.54697509765625,39.490264892578125
2024-04-18 21:29:11.890546,1,2,7,1,2,7,375,117,29,6,6,4,24.5577001953125,39.475006103515625
2024-04-18 21:29:14.030859,1,2,7,1,2,7,408,130,25,6,6,4,24.568425292968747,39.459747314453125
